25880;	-35;	-7;	-0,11;	-0,595;	0,865;	3,2;	0,297;	0,026;	-0,1104;	0,0182;	-0,1949;	0,0184
26004;	-35;	-7;	-0,103;	-0,591;	0,864;	3,3;	0,299;	0,026;	-0,103;	0,0187;	-0,1948;	0,0189
26129;	-35;	-7;	-0,101;	-0,596;	0,86;	3,4;	0,302;	0,026;	-0,1013;	0,0184;	-0,1944;	0,0186
26251;	-34;	-6;	-0,104;	-0,6;	0,861;	3,5;	0,305;	0,026;	-0,1042;	0,0185;	-0,1946;	0,0187
26372;	-34;	-7;	-0,104;	-0,597;	0,879;	3,6;	0,307;	0,026;	-0,1042;	0,0181;	-0,1949;	0,0183
26497;	-34;	-7;	-0,113;	-0,6;	0,859;	3,6;	0,31;	0,026;	-0,1128;	0,0178;	-0,1944;	0,018
26622;	-35;	-7;	-0,097;	-0,595;	0,864;	3,6;	0,312;	0,026;	-0,0969;	0,0179;	-0,1948;	0,0181
26745;	-35;	-7;	-0,11;	-0,598;	0,86;	3,5;	0,315;	0,027;	-0,1099;	0,0181;	-0,1951;	0,0183
26870;	-35;	-7;	-0,108;	-0,596;	0,863;	3,4;	0,318;	0,027;	-0,1082;	0,018;	-0,1956;	0,0181
26995;	-35;	-7;	-0,107;	-0,593;	0,864;	3,3;	0,32;	0,027;	-0,1072;	0,0181;	-0,1957;	0,0183
27120;	-35;	-7;	-0,106;	-0,595;	0,857;	3,3;	0,323;	0,027;	-0,1057;	0,0181;	-0,1963;	0,0183
27244;	-35;	-7;	-0,101;	-0,596;	0,862;	3,3;	0,326;	0,027;	-0,1011;	0,0184;	-0,1962;	0,0185
27369;	-35;	-7;	-0,106;	-0,608;	0,866;	3,4;	0,328;	0,027;	-0,1062;	0,018;	-0,196;	0,0182
27494;	-35;	-7;	-0,107;	-0,595;	0,86;	3,5;	0,331;	0,027;	-0,1074;	0,0181;	-0,1956;	0,0183
27619;	-35;	-7;	-0,103;	-0,597;	0,864;	3,5;	0,334;	0,027;	-0,1028;	0,0181;	-0,1954;	0,0183
27740;	-35;	-7;	-0,104;	-0,601;	0,863;	3,4;	0,337;	0,027;	-0,1038;	0,018;	-0,1952;	0,0181
27865;	-35;	-7;	-0,106;	-0,593;	0,862;	3,4;	0,339;	0,027;	-0,1062;	0,0181;	-0,1955;	0,0183
27990;	-35;	-7;	-0,106;	-0,597;	0,857;	3,3;	0,342;	0,027;	-0,106;	0,0179;	-0,1952;	0,0181
28114;	-35;	-7;	-0,106;	-0,593;	0,868;	3,3;	0,345;	0,027;	-0,106;	0,0182;	-0,1961;	0,0184
28238;	-35;	-7;	-0,108;	-0,605;	0,865;	3,2;	0,347;	0,027;	-0,1082;	0,0184;	-0,196;	0,0185
28363;	-35;	-7;	-0,105;	-0,593;	0,856;	3,2;	0,35;	0,027;	-0,1047;	0,0192;	-0,196;	0,0194
28487;	-35;	-7;	-0,108;	-0,6;	0,86;	3,2;	0,353;	0,027;	-0,1077;	0,0191;	-0,196;	0,0192
28612;	-34;	-6;	0,083;	-0,606;	1,047;	3,2;	0,356;	0,027;	0,0828;	0,0226;	-0,2022;	0,0227
28735;	-32;	-5;	-0,055;	-0,543;	0,88;	3,6;	0,358;	0,028;	-0,0554;	0,0266;	-0,2142;	0,0268
28860;	-32;	-5;	-0,106;	-0,61;	0,863;	4,1;	0,361;	0,028;	-0,1064;	0,0322;	-0,2233;	0,0325
28982;	-33;	-5;	-0,056;	-0,568;	0,893;	4,4;	0,364;	0,028;	-0,0564;	0,0373;	-0,2261;	0,0376
29103;	-33;	-5;	-0,073;	-0,598;	0,867;	4,7;	0,367;	0,028;	-0,0725;	0,0424;	-0,2263;	0,0427
29228;	-34;	-5;	-0,072;	-0,605;	0,859;	5,1;	0,37;	0,028;	-0,0723;	0,0483;	-0,2257;	0,0486
29353;	-32;	4;	0,066;	-0,674;	0,736;	6,1;	0,372;	0,028;	0,0664;	0,0227;	-0,1625;	0,0237
29473;	-38;	1;	0,143;	-1,323;	0,651;	7,8;	0,375;	0,028;	0,1433;	0,0469;	-0,1068;	0,0477
29596;	-59;	-5;	0,169;	-1,285;	0,249;	8,2;	0,378;	0,029;	0,1687;	0,0821;	-0,0285;	0,0827
29719;	-77;	-2;	0;	-0,884;	-0,408;	9,6;	0,381;	0,029;	-0,0002;	0,1138;	0,0727;	0,1138
29841;	-70;	16;	0,121;	-1,606;	0,25;	13,3;	0,384;	0,03;	0,1206;	0,1693;	0,1745;	0,1657
29961;	-58;	29;	-0,658;	-1,138;	2;	19,2;	0,387;	0,031;	-0,658;	0,2345;	0,208;	0,2249
30082;	-31;	34;	0,382;	0,293;	0,101;	24,9;	0,39;	0,031;	0,3816;	0,2429;	0,214;	0,228
30203;	-34;	36;	0,559;	-0,502;	0,834;	32,1;	0,393;	0,032;	0,5588;	0,3071;	0,1361;	0,2679
30326;	-35;	40;	0,735;	-0,761;	0,98;	40,3;	0,397;	0,034;	0,7354;	0,4324;	0,0958;	0,3418
30449;	-35;	43;	0,254;	-0,262;	0,159;	46,1;	0,4;	0,036;	0,2542;	0,5064;	0,0133;	0,379
30572;	-11;	20;	-0,094;	0,55;	0,763;	47,3;	0,404;	0,037;	-0,0945;	0,4508;	-0,1284;	0,3342
30696;	3;	8;	-0,302;	0,61;	1,507;	43,1;	0,408;	0,039;	-0,3025;	0,3952;	-0,1302;	0,2845
30815;	7;	14;	0,244;	0,197;	0,912;	38,8;	0,412;	0,04;	0,2437;	0,352;	-0,1905;	0,2594
30933;	16;	15;	0,397;	0,137;	1,031;	33,9;	0,416;	0,041;	0,3972;	0,2746;	-0,2846;	0,2207
31052;	16;	17;	0,363;	0,185;	0,948;	28,7;	0,42;	0,042;	0,3628;	0,2092;	-0,3722;	0,1985
31171;	16;	19;	0,397;	0,129;	0,89;	25,3;	0,424;	0,043;	0,3975;	0,2719;	-0,3669;	0,2572
31290;	15;	20;	0,383;	0,132;	0,945;	25,5;	0,429;	0,044;	0,3826;	0,3818;	-0,424;	0,3537
31409;	15;	21;	0,42;	0,141;	0,997;	27,7;	0,433;	0,046;	0,4199;	0,4689;	-0,4152;	0,4293
31529;	12;	21;	0,364;	0,138;	1,048;	29,4;	0,438;	0,047;	0,3635;	0,4948;	-0,407;	0,4483
31647;	10;	23;	0,42;	0,079;	0,999;	30,8;	0,443;	0,049;	0,4199;	0,5175;	-0,3946;	0,4637
31766;	7;	26;	0,463;	0,008;	0,952;	32,4;	0,448;	0,051;	0,4634;	0,5351;	-0,3863;	0,4731
31884;	5;	26;	0,461;	-0,008;	0,978;	33,6;	0,454;	0,053;	0,4609;	0,5497;	-0,3765;	0,4807
32006;	2;	24;	0,476;	-0,035;	1,004;	34,6;	0,459;	0,055;	0,4761;	0,5585;	-0,3744;	0,484
32125;	1;	26;	0,488;	0,005;	0,939;	35,4;	0,465;	0,057;	0,4883;	0,5761;	-0,3593;	0,4957
32246;	0;	27;	0,514;	-0,036;	0,931;	36,2;	0,471;	0,059;	0,5144;	0,5951;	-0,343;	0,5074
32367;	-1;	30;	0,54;	-0,06;	0,885;	37;	0,477;	0,061;	0,5398;	0,6123;	-0,3262;	0,5172
32490;	0;	29;	0,531;	-0,059;	0,94;	37,8;	0,483;	0,064;	0,531;	0,6271;	-0,3109;	0,525
32613;	-1;	29;	0,526;	-0,054;	0,905;	38,6;	0,49;	0,066;	0,5264;	0,6479;	-0,2895;	0,5375
32732;	-2;	30;	0,542;	-0,062;	0,887;	39,5;	0,497;	0,068;	0,5422;	0,6584;	-0,2788;	0,541
32855;	-3;	30;	0,533;	-0,074;	0,932;	40,3;	0,504;	0,07;	0,5327;	0,666;	-0,2705;	0,5423
32978;	-3;	30;	0,542;	-0,064;	0,956;	40,8;	0,511;	0,073;	0,5415;	0,6696;	-0,2664;	0,5425
33099;	-4;	31;	0,543;	-0,061;	0,93;	41;	0,518;	0,075;	0,5427;	0,6714;	-0,264;	0,5423
33222;	-4;	31;	0,535;	-0,072;	0,912;	41,5;	0,526;	0,078;	0,5352;	0,6741;	-0,261;	0,5418
33345;	-4;	31;	0,547;	-0,075;	0,89;	41,8;	0,534;	0,08;	0,5471;	0,6763;	-0,2582;	0,5415
33467;	-4;	31;	0,544;	-0,07;	0,888;	42;	0,542;	0,082;	0,5444;	0,677;	-0,2573;	0,5408
33587;	-4;	31;	0,543;	-0,072;	0,921;	42,1;	0,551;	0,085;	0,543;	0,6767;	-0,2574;	0,5401
33706;	-4;	31;	0,54;	-0,06;	0,896;	42,1;	0,56;	0,087;	0,5403;	0,6762;	-0,2581;	0,5396
33828;	-5;	31;	0,538;	-0,065;	0,886;	42;	0,569;	0,09;	0,5378;	0,6766;	-0,2576;	0,5401
33950;	-5;	31;	0,537;	-0,081;	0,921;	42;	0,578;	0,092;	0,5374;	0,6767;	-0,2577;	0,5407
34073;	-5;	31;	0,535;	-0,066;	0,927;	41,9;	0,587;	0,094;	0,5347;	0,6769;	-0,2574;	0,5412
34196;	-5;	31;	0,539;	-0,072;	0,922;	41,9;	0,597;	0,097;	0,5393;	0,6783;	-0,2556;	0,5422
34315;	-5;	31;	0,539;	-0,094;	0,912;	42;	0,607;	0,099;	0,5386;	0,6792;	-0,2544;	0,5424
34438;	-5;	31;	0,544;	-0,085;	0,918;	42;	0,617;	0,101;	0,5442;	0,6794;	-0,2539;	0,5426
34561;	-5;	31;	0,547;	-0,086;	0,923;	41,9;	0,627;	0,104;	0,5471;	0,6795;	-0,2535;	0,5429
34682;	-5;	31;	0,539;	-0,08;	0,892;	41,9;	0,638;	0,106;	0,5391;	0,6794;	-0,2534;	0,5431
34805;	-7;	32;	0,54;	-0,083;	0,922;	42,1;	0,649;	0,109;	0,5403;	0,6792;	-0,2535;	0,5418
34928;	-6;	32;	0,546;	-0,081;	0,917;	42,2;	0,66;	0,111;	0,5457;	0,6792;	-0,2532;	0,541
35051;	-6;	31;	0,539;	-0,081;	0,888;	42,3;	0,671;	0,113;	0,5391;	0,6789;	-0,2534;	0,5402
35170;	-6;	31;	0,539;	-0,081;	0,918;	42,4;	0,683;	0,116;	0,5391;	0,6782;	-0,2541;	0,5393
35293;	-6;	31;	0,54;	-0,094;	0,917;	42,4;	0,695;	0,118;	0,54;	0,6784;	-0,2537;	0,5392
35412;	-6;	30;	0,551;	-0,096;	0,914;	42,2;	0,707;	0,121;	0,5513;	0,6787;	-0,2532;	0,5408
35534;	-7;	31;	0,533;	-0,122;	0,815;	41,9;	0,719;	0,123;	0,5327;	0,6784;	-0,253;	0,5421
35657;	-13;	32;	0,573;	-0,209;	0,836;	41,9;	0,732;	0,125;	0,5735;	0,6815;	-0,2468;	0,5447
35780;	-26;	35;	0,612;	-0,37;	0,659;	42,4;	0,744;	0,128;	0,6121;	0,6919;	-0,2203;	0,5491
35904;	-41;	41;	0,674;	-0,563;	0,46;	43,8;	0,757;	0,13;	0,6741;	0,7118;	-0,1622;	0,5528
36028;	-57;	49;	0,715;	-0,662;	0,342;	46,5;	0,771;	0,133;	0,7146;	0,7407;	-0,086;	0,5504
36149;	-68;	60;	0,746;	-0,646;	0,172;	51,4;	0,784;	0,136;	0,7463;	0,7799;	0,005;	0,5298
36269;	-73;	68;	0,751;	-0,691;	0,15;	57,5;	0,798;	0,139;	0,7512;	0,8161;	0,087;	0,4902
36389;	-76;	74;	0,748;	-0,687;	0,14;	64,7;	0,812;	0,142;	0,7478;	0,8488;	0,1539;	0,432
36510;	-78;	79;	0,762;	-0,684;	0,138;	72,9;	0,827;	0,145;	0,7622;	0,8772;	0,2001;	0,353
36631;	-79;	82;	0,762;	-0,676;	0,144;	79,9;	0,842;	0,148;	0,7622;	0,8918;	0,2174;	0,275
36753;	-80;	83;	0,766;	-0,663;	0,129;	85,8;	0,857;	0,151;	0,7659;	0,8989;	0,2226;	0,2036
36873;	-78;	84;	0,764;	-0,604;	0,147;	90,5;	0,872;	0,154;	0,7642;	0,9019;	0,2221;	0,143
36993;	-60;	78;	0,688;	-0,657;	0,524;	92,8;	0,888;	0,157;	0,6877;	0,8944;	0,214;	0,1132
37115;	-41;	66;	0,614;	-0,441;	0,796;	92,1;	0,904;	0,16;	0,614;	0,8716;	0,1761;	0,1193
37237;	-16;	51;	0,541;	-0,03;	0,836;	88,1;	0,92;	0,163;	0,5413;	0,8359;	0,0996;	0,1569
37359;	9;	38;	0,445;	0,321;	0,924;	80,3;	0,937;	0,166;	0,4453;	0,7796;	0,0015;	0,2207
37479;	27;	32;	0,435;	0,557;	0,734;	70,2;	0,954;	0,169;	0,4353;	0,7135;	-0,0629;	0,2958
37597;	31;	31;	0,437;	0,568;	0,731;	60,7;	0,971;	0,171;	0,4365;	0,6602;	-0,1069;	0,3639
37719;	27;	29;	0,436;	0,467;	0,775;	51,6;	0,988;	0,173;	0,436;	0,6142;	-0,1461;	0,4198
37839;	30;	27;	0,439;	0,477;	0,808;	45,5;	1,006;	0,175;	0,4395;	0,5871;	-0,1454;	0,4492
37961;	30;	27;	0,439;	0,454;	0,819;	41,4;	1,023;	0,177;	0,4387;	0,5743;	-0,1234;	0,4656
38082;	30;	26;	0,45;	0,438;	0,882;	39,6;	1,041;	0,179;	0,45;	0,5749;	-0,1302;	0,4756
38204;	30;	25;	0,445;	0,441;	0,823;	38,4;	1,059;	0,181;	0,4448;	0,5757;	-0,1496;	0,4819
38325;	28;	25;	0,448;	0,407;	0,871;	37,4;	1,078;	0,183;	0,4485;	0,5771;	-0,167;	0,4877
38443;	27;	25;	0,443;	0,388;	0,873;	36,8;	1,096;	0,185;	0,4429;	0,5791;	-0,1768;	0,4922
38563;	26;	25;	0,438;	0,389;	0,877;	36,4;	1,115;	0,187;	0,4375;	0,5815;	-0,1883;	0,4961
38685;	25;	25;	0,444;	0,354;	0,878;	36;	1,134;	0,19;	0,4443;	0,5811;	-0,1998;	0,4976
38806;	24;	25;	0,444;	0,349;	0,883;	35,8;	1,153;	0,192;	0,4436;	0,5811;	-0,2101;	0,4985
38928;	23;	25;	0,448;	0,336;	0,894;	35,6;	1,173;	0,194;	0,4482;	0,5814;	-0,2206;	0,4993
39046;	22;	25;	0,452;	0,331;	0,907;	35,6;	1,192;	0,196;	0,4524;	0,5813;	-0,2288;	0,4995
39167;	22;	25;	0,442;	0,347;	0,904;	35,5;	1,212;	0,198;	0,4417;	0,58;	-0,2355;	0,4985
39288;	22;	25;	0,447;	0,318;	0,902;	35,6;	1,232;	0,2;	0,4473;	0,5808;	-0,2414;	0,499
39409;	21;	25;	0,445;	0,32;	0,894;	35,7;	1,252;	0,202;	0,4446;	0,5812;	-0,245;	0,499
39531;	21;	25;	0,446;	0,336;	0,915;	35,8;	1,272;	0,204;	0,4458;	0,581;	-0,2466;	0,4984
39649;	21;	26;	0,446;	0,332;	0,908;	36;	1,293;	0,206;	0,4463;	0,5808;	-0,2474;	0,4974
39771;	21;	26;	0,458;	0,329;	0,918;	36,2;	1,314;	0,208;	0,4583;	0,5819;	-0,2468;	0,4972
39892;	21;	26;	0,445;	0,322;	0,953;	36,5;	1,335;	0,21;	0,4448;	0,5824;	-0,248;	0,4963
40013;	20;	26;	0,451;	0,303;	0,906;	36,7;	1,356;	0,212;	0,4507;	0,5827;	-0,2513;	0,4953
40135;	19;	26;	0,443;	0,298;	0,918;	37;	1,377;	0,214;	0,4429;	0,5822;	-0,2546;	0,4939
40256;	19;	26;	0,443;	0,301;	0,92;	37;	1,399;	0,216;	0,4431;	0,5818;	-0,259;	0,4936
40378;	19;	26;	0,439;	0,314;	0,907;	36,9;	1,421;	0,218;	0,4395;	0,5804;	-0,2631;	0,4927
40496;	19;	26;	0,437;	0,309;	0,899;	36,9;	1,443;	0,22;	0,437;	0,5792;	-0,2649;	0,4918
40617;	19;	26;	0,447;	0,321;	0,913;	36,8;	1,465;	0,222;	0,4465;	0,5781;	-0,2645;	0,4915
40738;	19;	25;	0,439;	0,311;	0,919;	36,6;	1,488;	0,224;	0,4395;	0,5773;	-0,2647;	0,4914
40860;	19;	25;	0,44;	0,295;	0,92;	36,5;	1,51;	0,226;	0,4399;	0,5762;	-0,2642;	0,491
40981;	19;	25;	0,444;	0,302;	0,917;	36,4;	1,533;	0,228;	0,4438;	0,5752;	-0,2645;	0,4906
41100;	18;	25;	0,437;	0,299;	0,932;	36,3;	1,556;	0,23;	0,4373;	0,5741;	-0,267;	0,4902
41218;	18;	25;	0,442;	0,272;	0,892;	36,3;	1,579;	0,232;	0,4421;	0,5741;	-0,2694;	0,4905
41338;	18;	25;	0,443;	0,285;	0,926;	36,2;	1,603;	0,234;	0,4429;	0,574;	-0,2719;	0,4906
41460;	18;	25;	0,439;	0,29;	0,932;	36,2;	1,626;	0,237;	0,4395;	0,574;	-0,2737;	0,4907
41582;	17;	25;	0,438;	0,289;	0,913;	36,2;	1,65;	0,239;	0,4382;	0,5749;	-0,2748;	0,4914
41703;	17;	25;	0,452;	0,268;	0,946;	36,3;	1,674;	0,241;	0,4517;	0,5756;	-0,276;	0,4918
41822;	17;	26;	0,447;	0,282;	0,901;	36,3;	1,699;	0,243;	0,4465;	0,577;	-0,2758;	0,4927
41940;	17;	26;	0,447;	0,282;	0,916;	36,4;	1,723;	0,245;	0,4468;	0,5778;	-0,2756;	0,493
42060;	17;	26;	0,465;	0,262;	0,903;	36,6;	1,748;	0,247;	0,4648;	0,5801;	-0,2744;	0,494
42182;	17;	26;	0,448;	0,273;	0,933;	36,7;	1,773;	0,249;	0,4482;	0,5824;	-0,2746;	0,4951
42304;	16;	26;	0,453;	0,265;	0,939;	36,9;	1,798;	0,251;	0,4531;	0,585;	-0,2739;	0,4966
42423;	16;	26;	0,452;	0,175;	0,921;	36,9;	1,823;	0,253;	0,4519;	0,5862;	-0,2774;	0,4974
42541;	16;	25;	0,429;	0,285;	0,939;	36,9;	1,848;	0,255;	0,4292;	0,5843;	-0,2783;	0,4961
42663;	15;	27;	0,453;	0,253;	0,928;	37;	1,874;	0,257;	0,4531;	0,5833;	-0,2819;	0,4947
42784;	15;	26;	0,45;	0,271;	0,911;	37,1;	1,9;	0,259;	0,45;	0,582;	-0,2838;	0,4933
42906;	15;	26;	0,443;	0,256;	0,934;	37,2;	1,926;	0,261;	0,4431;	0,5807;	-0,2862;	0,4918
43028;	16;	27;	0,449;	0,262;	0,925;	37,4;	1,952;	0,263;	0,4492;	0,5798;	-0,2865;	0,4901
43146;	15;	28;	0,441;	0,255;	0,934;	37,8;	1,979;	0,265;	0,4412;	0,5808;	-0,2866;	0,489
43268;	15;	27;	0,456;	0,257;	0,907;	37,9;	2,006;	0,267;	0,4561;	0,5827;	-0,2858;	0,4898
43390;	15;	26;	0,451;	0,252;	0,93;	37,9;	2,033;	0,269;	0,4512;	0,5824;	-0,2869;	0,4895
43511;	15;	26;	0,468;	0,239;	0,995;	38;	2,06;	0,271;	0,4675;	0,5818;	-0,289;	0,489
43630;	14;	26;	0,449;	0,224;	0,948;	37,9;	2,087;	0,273;	0,449;	0,5819;	-0,2918;	0,4891
43752;	14;	26;	0,457;	0,231;	0,943;	37,6;	2,115;	0,275;	0,4573;	0,5826;	-0,294;	0,4912
43870;	14;	26;	0,45;	0,227;	0,931;	37,3;	2,142;	0,278;	0,4497;	0,5832;	-0,2969;	0,493
43989;	14;	26;	0,456;	0,223;	0,927;	37,1;	2,17;	0,28;	0,4556;	0,5838;	-0,2987;	0,4946
44110;	14;	26;	0,45;	0,227;	0,937;	36,9;	2,199;	0,282;	0,4497;	0,5854;	-0,2987;	0,4967
44232;	14;	25;	0,453;	0,229;	0,933;	36,7;	2,227;	0,284;	0,4534;	0,5865;	-0,2979;	0,4985
44354;	14;	26;	0,451;	0,237;	0,93;	36,6;	2,256;	0,286;	0,4514;	0,5866;	-0,2976;	0,499
44476;	14;	26;	0,448;	0,24;	0,944;	36,6;	2,284;	0,288;	0,4485;	0,5862;	-0,2972;	0,499
44594;	14;	27;	0,451;	0,219;	0,101;	36,6;	2,313;	0,29;	0,4509;	0,5857;	-0,2973;	0,4983
44713;	14;	26;	0,447;	0,242;	0,935;	36,7;	2,342;	0,292;	0,4473;	0,5848;	-0,2976;	0,4971
44834;	14;	26;	0,451;	0,228;	0,935;	36,8;	2,372;	0,294;	0,4512;	0,5843;	-0,2984;	0,4963
44956;	14;	26;	0,451;	0,242;	0,948;	36,9;	2,402;	0,296;	0,4514;	0,584;	-0,2981;	0,4957
45078;	14;	26;	0,444;	0,241;	0,945;	36,9;	2,431;	0,298;	0,4441;	0,5837;	-0,2982;	0,4953
45196;	14;	26;	0,444;	0,241;	0,935;	36,9;	2,461;	0,3;	0,4441;	0,5835;	-0,298;	0,4954
45315;	14;	25;	0,444;	0,246;	0,911;	36,7;	2,492;	0,302;	0,4438;	0,5828;	-0,2978;	0,4955
45437;	14;	25;	0,437;	0,224;	0,889;	36,6;	2,522;	0,304;	0,437;	0,5838;	-0,2957;	0,4968
45555;	2;	27;	0,48;	-0,052;	0,975;	36,6;	2,553;	0,306;	0,4805;	0,5835;	-0,3015;	0,4968
45677;	-19;	34;	0,584;	-0,513;	0,731;	37,4;	2,584;	0,309;	0,5837;	0,6019;	-0,2781;	0,5063
45800;	-30;	37;	0,627;	-0,538;	0,608;	39,3;	2,615;	0,311;	0,627;	0,6332;	-0,2203;	0,5186
45920;	-34;	40;	0,61;	-0,541;	0,634;	41,7;	2,646;	0,313;	0,6099;	0,6652;	-0,1609;	0,5272
46039;	-36;	41;	0,625;	-0,527;	0,605;	44,7;	2,677;	0,316;	0,625;	0,6967;	-0,0991;	0,5309
46163;	-38;	43;	0,612;	-0,637;	0,753;	47,9;	2,709;	0,318;	0,6118;	0,731;	-0,037;	0,5347
46285;	-40;	45;	0,629;	-0,534;	0,608;	51;	2,741;	0,321;	0,6294;	0,7518;	0,0156;	0,5272
46408;	-44;	46;	0,602;	-0,57;	0,64;	53,3;	2,774;	0,323;	0,6016;	0,7583;	0,0299;	0,5125
46530;	-40;	45;	0,593;	-0,471;	0,683;	54,7;	2,806;	0,326;	0,5933;	0,7579;	0,0287;	0,4999
46653;	-21;	38;	0,51;	-0,204;	0,903;	55,1;	2,839;	0,329;	0,51;	0,7435;	-0,0049;	0,4878
46774;	-2;	33;	0,47;	0,16;	0,984;	53,9;	2,872;	0,331;	0,4697;	0,7155;	-0,0676;	0,4784
46892;	-1;	32;	0,507;	0,116;	0,939;	51,6;	2,906;	0,334;	0,5071;	0,6898;	-0,1295;	0,4779
47013;	-15;	33;	0,556;	-0,194;	0,821;	49,1;	2,939;	0,336;	0,5557;	0,6679;	-0,1872;	0,4822
47137;	-37;	40;	0,675;	-0,558;	0,482;	47;	2,973;	0,338;	0,675;	0,6665;	-0,2037;	0,4984
47261;	-38;	43;	0,622;	-0,569;	0,599;	46,7;	3,007;	0,341;	0,6218;	0,6844;	-0,169;	0,5116
47384;	-16;	37;	0,496;	-0,179;	1,035;	47,4;	3,042;	0,343;	0,4958;	0,697;	-0,1385;	0,5156
47509;	-5;	32;	0,495;	0,033;	0,946;	47,6;	3,076;	0,346;	0,4951;	0,7007;	-0,1408;	0,5167
47627;	-23;	35;	0,578;	-0,439;	0,86;	47,9;	3,111;	0,348;	0,5779;	0,7045;	-0,1306;	0,5179
47751;	-32;	40;	0,621;	-0,467;	0,659;	48,6;	3,146;	0,351;	0,6213;	0,7125;	-0,1148;	0,5177
47871;	-19;	36;	0,555;	-0,273;	0,876;	48;	3,181;	0,353;	0,5549;	0,6956;	-0,1514;	0,5122
47993;	-17;	34;	0,531;	-0,229;	0,886;	46,6;	3,217;	0,356;	0,5315;	0,6865;	-0,1807;	0,5162
48117;	-16;	32;	0,536;	-0,222;	0,894;	46,2;	3,253;	0,358;	0,5361;	0,6925;	-0,1685;	0,5232
48241;	-14;	30;	0,526;	-0,236;	0,917;	45,9;	3,289;	0,361;	0,5264;	0,6966;	-0,1593;	0,5278
48365;	-14;	30;	0,531;	-0,207;	0,897;	44,5;	3,325;	0,363;	0,531;	0,679;	-0,1958;	0,5251
48489;	-12;	29;	0,519;	-0,176;	0,921;	42,7;	3,362;	0,365;	0,5188;	0,6682;	-0,2246;	0,5291
48609;	-11;	28;	0,529;	-0,215;	0,934;	41,5;	3,398;	0,368;	0,5293;	0,663;	-0,2366;	0,5327
48730;	-10;	29;	0,517;	-0,155;	0,937;	40,7;	3,435;	0,37;	0,5166;	0,6603;	-0,2438;	0,5359
48854;	-11;	29;	0,516;	-0,15;	0,918;	40;	3,473;	0,372;	0,5161;	0,6564;	-0,2529;	0,537
48978;	-10;	28;	0,511;	-0,146;	0,921;	39,7;	3,51;	0,375;	0,5107;	0,6526;	-0,2616;	0,5356
49101;	-11;	29;	0,509;	-0,14;	0,922;	39,6;	3,548;	0,377;	0,5085;	0,6505;	-0,2666;	0,5345
49225;	-11;	30;	0,511;	-0,146;	0,927;	39,8;	3,586;	0,379;	0,511;	0,6501;	-0,2681;	0,5331
49349;	-11;	30;	0,517;	-0,171;	0,898;	40;	3,624;	0,381;	0,5173;	0,6497;	-0,2678;	0,5314
49473;	-11;	30;	0,521;	-0,191;	0,917;	40,2;	3,662;	0,384;	0,5208;	0,6519;	-0,2644;	0,5321
49597;	-11;	29;	0,522;	-0,182;	0,907;	40,4;	3,701;	0,386;	0,522;	0,6533;	-0,2608;	0,5321
49717;	-11;	29;	0,508;	-0,175;	0,92;	40,5;	3,74;	0,388;	0,5078;	0,6549;	-0,2579;	0,5328
49841;	-19;	30;	0,558;	-0,26;	0,792;	40,4;	3,779;	0,391;	0,5579;	0,6578;	-0,2483;	0,5354
49961;	-26;	33;	0,581;	-0,394;	0,785;	40,8;	3,818;	0,393;	0,5806;	0,6696;	-0,2205;	0,542
50084;	-16;	32;	0,531;	-0,255;	0,851;	41,5;	3,858;	0,395;	0,5315;	0,6776;	-0,2005;	0,544
50205;	-4;	28;	0,481;	0,003;	1,034;	41,4;	3,897;	0,398;	0,4812;	0,6728;	-0,2091;	0,5404
50327;	-19;	31;	0,562;	-0,482;	0,94;	41,4;	3,937;	0,4;	0,5623;	0,6697;	-0,2089;	0,5379
50451;	-37;	42;	0,658;	-0,602;	0,518;	43,3;	3,978;	0,403;	0,658;	0,6948;	-0,1548;	0,5421
50571;	-22;	39;	0,557;	-0,383;	0,924;	45,2;	4,018;	0,405;	0,5574;	0,7;	-0,1397;	0,5321
50691;	-15;	34;	0,52;	-0,217;	0,956;	45,8;	4,059;	0,408;	0,5198;	0,6888;	-0,1615;	0,5203
50815;	-27;	37;	0,586;	-0,356;	0,683;	46,9;	4,1;	0,41;	0,5857;	0,6993;	-0,1388;	0,5207
50937;	-14;	33;	0,515;	-0,157;	0,854;	48,1;	4,141;	0,413;	0,5151;	0,7077;	-0,1213;	0,5195
51061;	-20;	32;	0,529;	-0,314;	0,908;	47,5;	4,183;	0,415;	0,5286;	0,6852;	-0,1668;	0,5085
51185;	-22;	35;	0,513;	-0,32;	0,942;	46,2;	4,224;	0,417;	0,5127;	0,6759;	-0,1923;	0,5125
51309;	-8;	30;	0,477;	-0,06;	1,066;	45,1;	4,266;	0,42;	0,4773;	0,6712;	-0,206;	0,5156
51432;	-22;	32;	0,551;	-0,311;	0,812;	44,3;	4,309;	0,422;	0,551;	0,6649;	-0,2193;	0,5165
51552;	-21;	33;	0,524;	-0,313;	0,87;	43,8;	4,351;	0,424;	0,5239;	0,6673;	-0,2123;	0,5212
51672;	-10;	30;	0,49;	-0,085;	0,996;	43,6;	4,394;	0,427;	0,4895;	0,6677;	-0,2108;	0,523
51797;	-6;	28;	0,463;	-0,019;	0,962;	42,5;	4,437;	0,429;	0,4634;	0,6496;	-0,2464;	0,5165
51916;	-3;	27;	0,464;	0,009;	0,981;	41,4;	4,48;	0,431;	0,4641;	0,641;	-0,2635;	0,5159
